enrollment_id,student_id,course_id,grade
22441,12671,377,B
22442,49562,5,C
22443,19060,323,F
22444,43573,960,A
22445,13901,281,D
22446,48005,574,D
22447,4935,882,A
22448,38638,965,A
22449,46539,742,B
22450,7282,457,D
22451,42147,825,D
22452,24460,963,B
22453,48887,306,F
22454,30670,449,F
22455,2855,504,A
22456,36034,700,C
22457,30924,924,B
22458,67,1,A
22459,25271,306,C
22460,45003,47,D
22461,15714,520,B
22462,9599,524,A
22463,34883,349,C
22464,47827,366,C
22465,11842,563,B
22466,41041,772,A
22467,3327,345,A
22468,30,649,B
22469,1319,68,B
22470,48321,708,C
22471,11602,275,B
22472,49765,606,C
22473,40711,531,B
22474,44916,34,C
22475,3879,59,F
22476,13348,49,C
22477,49831,693,B
22478,30160,547,C
22479,5513,342,A
22480,42965,556,A
22481,10291,849,A
22482,10976,827,C
22483,6861,783,A
22484,10242,816,B
22485,18524,521,A
22486,36447,723,F
22487,19769,109,C
22488,23015,839,A
22489,43040,216,F
22490,42166,292,F
22491,28837,825,F
22492,37019,229,A
22493,14869,514,F
22494,32407,224,D
22495,40797,382,D
22496,16040,771,F
22497,30269,389,A
22498,39343,726,A
22499,27382,958,D
22500,49869,971,C
22501,45023,27,B
22502,5743,291,C
22503,37600,135,D
22504,22752,383,D
22505,36345,836,D
22506,15652,892,C
22507,11258,833,A
22508,38205,589,B
22509,26414,429,A
22510,6428,60,B
22511,7235,475,C
22512,32661,7,A
22513,11032,294,B
22514,11395,691,C
22515,39854,665,C
22516,32441,739,F
22517,24437,793,A
22518,30018,211,B
22519,23813,321,D
22520,8006,293,D
22521,30313,389,B
22522,9373,115,C
22523,47870,763,D
22524,32375,1000,A
22525,21085,850,F
22526,14056,257,A
22527,45046,273,C
22528,10605,867,B
22529,30988,507,B
22530,8399,299,C
22531,32706,798,B
22532,44159,999,A
22533,2816,502,B
22534,43995,939,A
22535,2073,605,D
22536,29065,389,F
22537,1885,338,C
22538,36654,770,C
22539,27870,87,C
22540,20263,436,D
22541,33141,944,B
22542,49581,894,F
22543,46019,559,F
22544,27220,90,D
22545,14411,771,B
22546,27301,690,F
22547,44392,31,B
22548,1611,688,B
22549,35281,731,B
22550,34187,410,F
22551,49879,46,C
22552,17323,128,C
22553,30475,76,C
22554,35247,169,B
22555,9868,121,D
22556,20518,550,C
22557,18139,33,C
22558,31317,431,C
22559,19925,652,B
22560,18360,637,B
22561,11249,64,A
22562,31182,292,A
22563,4510,792,D
22564,33812,44,F
22565,31117,887,D
22566,6949,15,C
22567,29622,148,D
22568,41459,701,F
22569,35468,688,C
22570,29597,937,F
22571,21478,476,F
22572,3666,137,A
22573,47405,484,B
22574,1772,658,D
22575,6593,292,B
22576,45782,730,C
22577,20090,861,B
22578,37105,8,B
22579,41653,260,A
22580,21933,110,B
22581,47231,314,C
22582,44756,652,A
22583,43707,549,A
22584,30999,650,C
22585,45693,773,F
22586,6699,648,D
22587,21740,35,B
22588,34737,471,C
22589,43657,474,D
22590,19220,830,A
22591,21884,74,B
22592,35019,494,C
22593,33678,308,D
22594,17040,636,B
22595,45699,562,B
22596,19216,536,D
22597,42424,515,B
22598,28208,140,B
22599,11713,277,C
22600,24892,339,B
22601,32267,736,D
22602,39779,404,A
22603,19858,985,C
22604,7299,17,A
22605,13996,647,B
22606,34787,754,C
22607,28264,373,B
22608,6892,775,B
22609,10006,659,F
22610,47291,484,A
22611,38575,209,A
22612,1250,511,B
22613,42099,321,A
22614,6248,359,F
22615,49576,331,B
22616,11842,128,C
22617,5890,739,B
22618,35449,993,F
22619,7361,237,F
22620,1046,57,C
22621,44786,338,F
22622,25062,242,C
22623,5207,818,B
22624,49104,117,A
22625,34956,361,F
22626,20265,26,B
22627,22730,72,A
22628,36612,76,F
22629,6611,451,D
22630,25384,758,A
22631,294,989,B
22632,17876,530,B
22633,19312,328,C
22634,31902,419,C
22635,29745,205,A
22636,19780,264,C
22637,10465,480,C
22638,15775,350,D
22639,27086,206,A
22640,28499,516,A
22641,49206,730,C
22642,47421,196,D
22643,46681,885,D
22644,12288,96,A
22645,18065,429,A
22646,25451,491,A
22647,47904,939,D
22648,45263,783,D
22649,36431,41,C
22650,14657,789,C
22651,30987,858,A
22652,49468,143,D
22653,9010,743,F
22654,37374,778,B
22655,40250,734,F
22656,28477,284,D
22657,39800,678,A
22658,12254,467,D
22659,49486,714,A
22660,8144,873,F
22661,5870,534,A
22662,19272,814,C
22663,12313,790,B
22664,15094,13,A
22665,15652,26,D
22666,26692,58,F
22667,36460,989,D
22668,6217,309,B
22669,26779,366,B
22670,45832,681,D
22671,44936,699,A
22672,15020,879,B
22673,41303,458,A
22674,11880,407,C
22675,16024,266,F
22676,26778,180,B
22677,47728,704,B
22678,39620,622,D
22679,7506,186,F
22680,46750,549,F
22681,6162,588,D
22682,7721,332,A
22683,33153,270,C
22684,35071,698,C
22685,23701,533,A
22686,30795,393,B
22687,49188,340,F
22688,686,600,D
22689,38552,341,B
22690,49543,760,C
22691,9178,91,C
22692,15313,786,B
22693,18130,359,B
22694,48267,449,D
22695,46694,6,D
22696,22939,970,F
22697,33729,211,A
22698,49137,268,F
22699,34554,645,F
22700,12410,923,D
22701,5608,488,A
22702,47081,320,D
22703,16643,161,A
22704,23939,155,C
22705,21196,717,A
22706,46695,332,B
22707,11502,24,C
22708,5851,605,A
22709,19145,264,F
22710,18604,479,A
22711,35524,193,B
22712,3123,982,A
22713,48654,90,D
22714,26739,152,A
22715,49322,360,F
22716,29439,57,D
22717,9224,792,C
22718,42083,270,B
22719,40972,326,B
22720,28212,28,A
22721,38885,167,F
22722,15460,827,D
22723,19886,620,B
22724,48028,628,C
22725,29141,423,F
22726,22860,579,A
22727,21308,488,D
22728,14105,842,C
22729,3367,156,C
22730,4153,654,C
22731,16403,459,B
22732,47894,532,D
22733,17586,296,C
22734,45116,646,A
22735,44926,587,D
22736,1846,567,C
22737,44055,727,D
22738,39240,167,B
22739,33504,882,C
22740,3681,574,D
22741,38770,218,F
22742,36374,351,C
22743,3807,573,A
22744,46332,927,C
22745,19291,101,A
22746,39220,727,A
22747,45241,394,B
22748,40949,848,D
22749,23955,724,D
22750,24434,897,C
22751,30563,829,F
22752,41147,399,A
22753,33526,630,A
22754,36214,287,A
22755,45529,332,A
22756,36988,311,C
22757,5366,962,D
22758,18221,505,A
22759,13897,152,A
22760,48970,363,A
22761,4434,224,F
22762,8496,340,C
22763,49292,6,A
22764,24652,383,F
22765,17277,611,D
22766,1565,282,B
22767,25716,739,B
22768,5360,139,A
22769,19160,898,C
22770,14514,993,D
22771,45966,603,B
22772,24216,231,F
22773,5290,545,D
22774,16492,889,B
22775,1319,744,F
22776,8648,192,C
22777,47446,131,A
22778,6123,354,C
22779,24243,856,C
22780,12135,148,F
22781,41648,962,F
22782,42256,191,C
22783,48933,858,A
22784,39273,384,A
22785,22921,84,B
22786,5154,139,C
22787,17847,219,C
22788,9808,164,B
22789,35111,685,D
22790,23338,366,F
22791,36315,572,B
22792,5260,216,A
22793,27646,83,F
22794,28885,985,F
22795,13588,612,F
22796,39256,960,C
22797,34890,88,F
22798,3665,315,F
22799,49084,331,D
22800,40236,419,D
22801,27283,991,C
22802,43147,518,D
22803,31034,382,B
22804,14873,54,D
22805,38256,89,D
22806,4461,79,F
22807,21439,919,C
22808,12904,223,A
22809,34824,938,D
22810,16435,483,C
22811,23992,164,C
22812,3796,173,F
22813,40597,20,D
22814,18004,392,D
22815,8739,346,C
22816,18527,181,B
22817,13930,114,D
22818,7472,896,F
22819,30657,862,C
22820,34502,113,C
22821,33946,983,B
22822,32794,761,B
22823,37690,737,F
22824,44450,827,B
22825,5304,633,F
22826,10062,693,D
22827,47956,917,F
22828,34566,314,D
22829,38767,122,A
22830,24496,954,C
22831,8808,324,A
22832,4955,796,F
22833,14312,991,C
22834,29103,664,F
22835,28452,836,C
22836,11362,485,B
22837,36125,804,F
22838,30043,477,A
22839,32106,552,A
22840,35832,723,A
22841,9628,936,C
22842,7210,13,C
22843,11947,816,C
22844,24622,23,F
22845,11990,650,D
22846,8381,59,F
22847,43490,995,B
22848,29568,4,B
22849,9205,222,D
22850,19676,699,F
22851,44468,121,C
22852,12670,499,F
22853,21920,203,C
22854,16465,876,A
22855,20616,230,A
22856,17946,80,F
22857,36906,703,A
22858,1899,165,C
22859,11682,313,A
22860,35229,585,B
22861,28526,391,D
22862,40159,320,F
22863,25796,214,A
22864,26062,150,B
22865,31336,683,B
22866,25904,211,A
22867,8676,988,F
22868,44678,203,A
22869,42898,100,D
22870,36406,262,D
22871,4117,443,A
22872,41436,592,F
22873,15371,747,C
22874,19217,128,D
22875,3134,896,A
22876,48302,565,C
22877,13611,985,B
22878,38041,431,D
22879,38207,34,D
22880,30067,139,B
22881,17482,153,B
22882,47662,407,B
22883,19437,681,B
22884,36805,761,D
22885,11256,463,D
22886,19122,664,F
22887,8620,708,F
22888,7762,966,F
22889,23056,642,F
22890,46731,343,C
22891,30062,442,D
22892,7050,125,C
22893,40053,371,D
22894,18750,752,D
22895,916,123,F
22896,15579,444,D
22897,49077,305,B
22898,3562,567,A
22899,39083,728,B
22900,3283,750,F
22901,15763,189,A
22902,33301,238,C
22903,4475,261,B
22904,8473,835,F
22905,327,888,B
22906,24199,194,D
22907,44433,335,B
22908,25222,103,C
22909,90,638,C
22910,38788,905,B
22911,16332,940,D
22912,24690,928,A
22913,48633,66,A
22914,43232,789,C
22915,49886,6,D
22916,31205,696,C
22917,21712,786,D
22918,26675,338,B
22919,28748,784,A
22920,18255,113,A
22921,1264,647,A
22922,16213,376,F
22923,221,980,C
22924,4802,110,B
22925,6629,921,A
22926,34859,668,F
22927,5993,18,F
22928,21653,196,C
22929,28481,163,D
22930,13836,995,D
22931,14498,341,B
22932,27882,541,A
22933,49364,750,D
22934,2005,779,C
22935,6726,475,D
22936,18711,325,D
22937,3474,232,A
22938,39626,164,F
22939,19688,872,F
22940,41880,556,B
22941,5028,549,A
22942,10387,763,F
22943,19706,749,D
22944,19840,217,A
22945,21957,892,C
22946,10078,587,C
22947,39754,802,B
22948,15739,457,A
22949,26443,461,D
22950,11473,307,C
22951,2253,160,A
22952,11801,93,A
22953,17730,897,F
22954,43966,203,B
22955,43567,219,A
22956,26110,31,A
22957,3002,847,C
22958,46166,937,D
22959,35446,419,D
22960,15504,867,C
22961,15051,39,D
22962,25773,106,D
22963,22085,464,A
22964,34727,540,B
22965,18891,203,D
22966,37728,810,B
22967,41106,125,F
22968,29096,600,C
22969,20942,323,A
22970,9926,83,F
22971,32056,396,F
22972,14747,79,C
22973,19510,731,A
22974,6265,217,D
22975,47401,473,C
22976,1721,734,D
22977,781,761,B
22978,709,59,F
22979,13274,532,B
22980,5911,396,D
22981,10272,275,F
22982,45918,984,A
22983,21706,596,F
22984,9210,274,B
22985,39957,308,C
22986,31498,931,B
22987,32225,750,B
22988,39516,368,B
22989,12778,47,D
22990,5942,456,A
22991,32196,639,B
22992,24398,346,D
22993,48100,397,B
22994,15713,275,F
22995,41331,51,B
22996,13314,113,A
22997,28503,701,C
22998,1398,735,A
22999,11540,781,D
23000,30724,595,B
23001,23637,793,D
23002,44008,745,B
23003,16384,773,D
23004,37512,135,D
23005,30634,40,F
23006,18186,409,C
23007,5229,877,A
23008,38869,556,B
23009,12145,525,D
23010,30753,643,D
23011,48748,783,C
23012,1115,686,B
23013,22658,657,F
23014,46638,310,C
23015,10333,618,A
23016,36215,298,D
23017,21492,46,A
23018,8107,960,B
23019,27568,251,D
23020,19426,303,F
23021,42816,858,D
23022,2170,972,C
23023,1257,798,F
23024,34067,674,C
23025,33142,288,D
23026,40377,197,B
23027,14769,415,F
23028,29588,669,A
23029,4310,895,A
23030,40008,37,D
23031,31372,727,C
23032,29003,976,C
23033,46896,543,D
23034,43415,881,C
23035,48769,811,A
23036,33502,485,F
23037,29895,75,D
23038,9501,922,F
23039,4859,785,F
23040,13522,947,F
23041,18115,983,A
23042,3551,386,D
23043,21640,95,D
23044,6948,386,A
23045,43300,118,A
23046,9864,668,A
23047,14176,90,B
23048,39534,321,B
23049,34609,229,C
23050,25124,211,A
23051,45945,269,D
23052,18132,505,D
23053,42517,746,D
23054,36691,402,F
23055,36071,651,F
23056,32808,722,A
23057,45556,996,D
23058,15123,697,A
23059,46420,439,D
23060,26701,146,F
23061,25616,367,D
23062,6894,307,D
23063,34966,44,F
23064,1896,963,C
23065,46480,746,C
23066,9841,13,C
23067,45681,180,C
23068,3098,702,D
23069,23682,205,A
23070,26707,326,B
23071,4784,987,D
23072,35523,651,A
23073,47654,99,B
23074,42431,312,F
23075,13109,125,F
23076,1820,429,B
23077,24858,849,A
23078,36747,463,C
23079,43499,495,B
23080,27204,608,B
23081,38673,755,D
23082,34056,10,D
23083,44291,113,B
23084,29136,455,C
23085,45964,958,D
23086,36368,527,B
23087,27247,548,F
23088,4063,47,B
23089,47270,771,C
23090,4377,139,F
23091,16903,152,D
23092,30905,115,C
23093,12033,876,D
23094,19908,895,D
23095,45186,313,C
23096,7827,762,F
23097,43516,428,A
23098,45002,698,A
23099,10815,836,C
23100,4301,327,F
23101,13986,55,D
23102,40914,28,C
23103,7410,518,D
23104,6356,254,F
23105,41115,452,D
23106,47468,725,F
23107,270,493,B
23108,2187,250,C
23109,4515,67,F
23110,12742,204,F
23111,43626,585,A
23112,1793,608,C
23113,23134,627,F
23114,39380,106,B
23115,4982,699,D
23116,3162,164,C
23117,42006,542,C
23118,17761,502,C
23119,17522,988,C
23120,18351,584,D
23121,391,539,D
23122,26320,723,A
23123,39050,864,B
23124,24541,482,F
23125,22837,440,F
23126,1541,885,B
23127,1183,139,F
23128,985,585,A
23129,43973,94,A
23130,18764,85,A
23131,44242,700,F
23132,7208,368,A
23133,31595,84,F
23134,35043,764,C
23135,47693,399,C
23136,41752,35,A
23137,48443,902,C
23138,35659,31,B
23139,24979,424,D
23140,17888,433,C
23141,44534,498,A
23142,22361,709,F
23143,30903,712,D
23144,11243,998,D
23145,4168,641,D
23146,22429,728,C
23147,25438,64,A
23148,29823,714,C
23149,47290,70,C
23150,28635,684,B
23151,4985,502,A
23152,19676,824,A
23153,38617,188,C
23154,6752,247,B
23155,12758,647,A
23156,36996,545,F
23157,2442,264,C
23158,26444,801,C
23159,35378,792,D
23160,23875,812,D
23161,6595,802,A
23162,15512,211,A
23163,6477,781,B
23164,44210,66,C
23165,21978,90,F
23166,41045,774,D
23167,25419,970,C
23168,21936,419,C
23169,12807,955,C
23170,9786,766,C
23171,25177,699,C
23172,28693,858,C
23173,39471,198,F
23174,48053,854,F
23175,43973,160,B
23176,41323,430,A
23177,6095,185,F
23178,39268,365,C
23179,21030,131,C
23180,26780,673,B
23181,39685,405,C
23182,10999,19,A
23183,37625,189,D
23184,35685,912,F
23185,10895,372,C
23186,37440,95,F
23187,39570,480,A
23188,42194,671,C
23189,5287,534,F
23190,25278,509,F
23191,16326,854,A
23192,6803,670,F
23193,25642,978,A
23194,43279,560,C
23195,26300,742,D
23196,16754,632,F
23197,29026,197,C
23198,40162,702,F
23199,31472,660,C
23200,19866,743,B
23201,10977,664,C
23202,19105,667,F
23203,29394,710,C
23204,31345,295,A
23205,16638,765,D
23206,8855,174,A
23207,21683,794,B
23208,28919,16,D
23209,49870,715,A
23210,2678,329,D
23211,30320,848,B
23212,710,232,B
23213,16147,783,B
23214,13915,232,B
23215,26921,202,B
23216,23592,143,C
23217,43388,588,C
23218,5975,577,D
23219,24116,375,F
23220,29058,992,D
23221,937,426,D
23222,31241,936,B
23223,49139,651,A
23224,40216,660,A
23225,26264,157,F
23226,7789,698,C
23227,29496,182,D
23228,23440,552,F
23229,8898,536,C
23230,32395,723,B
23231,22557,716,D
23232,45548,218,F
23233,26213,707,B
23234,24343,827,D
23235,4247,104,C
23236,16566,535,C
23237,39945,290,A
23238,41703,572,D
23239,31144,258,C
23240,45414,33,A
23241,21884,114,A
23242,46358,238,F
23243,8991,812,D
23244,41383,967,D
23245,43705,847,B
23246,13634,414,C
23247,43575,548,B
23248,49229,622,B
23249,32911,670,B
23250,22633,75,B
23251,11638,596,F
23252,2262,934,A
23253,36044,210,A
23254,28354,748,B
23255,23298,884,C
23256,16044,944,B
23257,40103,815,A
23258,49858,220,A
23259,394,776,F
23260,21013,149,D
23261,37348,91,F
23262,16304,654,D
23263,43058,255,C
23264,11735,450,C
23265,22355,757,D
23266,37485,230,B
23267,1606,42,D
23268,24756,365,B
23269,33767,725,D
23270,962,827,F
23271,34102,183,B
23272,26373,434,B
23273,14674,972,F
23274,22688,426,A
23275,35397,36,F
23276,42088,961,C
23277,37417,466,B
23278,13132,109,F
23279,32504,200,B
23280,42942,54,C
23281,46413,591,D
23282,33607,507,C
23283,7602,830,A
23284,43142,648,D
23285,41965,915,A
23286,49701,625,B
23287,36150,3,F
23288,44972,280,D
23289,16584,617,C
23290,40769,527,F
23291,5925,96,A
23292,9069,65,A
23293,28340,564,A
23294,11260,597,C
23295,38302,300,A
23296,1823,790,B
23297,32489,473,B
23298,41591,990,A
23299,21682,436,D
23300,32619,283,B
23301,33968,166,A
23302,41052,775,B
23303,6805,740,A
23304,12155,733,D
23305,13435,802,C
23306,25016,303,C
23307,39924,795,C
23308,13970,60,B
23309,29772,505,C
23310,30521,139,D
23311,5998,933,C
23312,37922,585,C
23313,47506,994,F
23314,9871,499,B
23315,28373,581,A
23316,5447,929,D
23317,29424,142,C
23318,33867,59,B
23319,43129,356,B
23320,26805,488,C
23321,8357,727,C
23322,35074,441,A
23323,21079,998,D
23324,38579,858,F
23325,5252,548,F
23326,34183,560,D
23327,2093,271,C
23328,3437,814,B
23329,21088,868,A
23330,11508,748,F
23331,6296,265,A
23332,27612,789,C
23333,38186,706,F
23334,32415,205,B
23335,37718,436,D
23336,32153,809,D
23337,30866,795,D
23338,44334,726,A
23339,40335,99,F
23340,4045,194,B
23341,40271,270,D
23342,11443,491,C
23343,33850,294,A
23344,37939,727,A
23345,416,590,A
23346,21055,110,A
23347,38687,347,C
23348,49162,551,D
23349,34823,33,F
23350,30051,62,F
23351,15488,505,C
23352,32688,218,A
23353,5130,961,D
23354,22091,660,C
23355,40584,628,B
23356,2163,591,B
23357,484,639,A
23358,9328,676,C
23359,41952,91,F
23360,9246,67,D
23361,25729,41,A
23362,46025,958,D
23363,28465,553,D
23364,32913,124,A
23365,15136,810,A
23366,41137,511,A
23367,2263,354,F
23368,46102,812,B
23369,10477,112,C
23370,35002,782,C
23371,10718,300,B
23372,39714,991,D
23373,43045,25,B
23374,13430,854,D
23375,49712,910,B
23376,31270,213,F
23377,48642,4,F
23378,48328,380,C
23379,5052,532,A
23380,30925,3,C
23381,35248,839,A
23382,33241,811,F
23383,8547,870,F
23384,24804,809,D
23385,7525,445,C
23386,11473,690,F
23387,23334,552,B
23388,15961,341,C
23389,47174,966,A
23390,45567,293,B
23391,40557,716,F
23392,11183,873,C
23393,8734,532,D
23394,37360,262,A
23395,6471,824,D
23396,34476,298,F
23397,10080,380,C
23398,22409,568,C
23399,45844,763,D
23400,45859,922,F
23401,25555,90,C
23402,16887,46,D
23403,35409,154,F
23404,4835,386,D
23405,16692,238,B
23406,35062,70,B
23407,32036,213,F
23408,16384,616,F
23409,25324,525,A
23410,32466,420,B
23411,30524,130,C
23412,3276,193,D
23413,8166,36,B
23414,46032,642,F
23415,48614,973,C
23416,12362,664,F
23417,20813,286,A
23418,30392,475,F
23419,2534,568,A
23420,28555,847,B
23421,179,958,B
23422,2440,903,B
23423,23064,933,C
23424,16902,536,F
23425,16683,950,A
23426,18671,953,F
23427,10618,573,B
23428,23099,225,F
23429,33918,369,C
23430,1287,145,B
23431,25872,693,D
23432,42915,517,D
23433,17125,846,D
23434,32508,126,F
23435,14098,769,D
23436,25820,634,D
23437,2115,304,A
23438,30578,234,C
23439,5366,945,C
23440,23657,276,B
23441,37410,737,C
23442,28738,610,A
23443,16113,808,D
23444,10553,802,C
23445,13425,80,C
23446,12807,753,D
23447,25952,801,D
23448,27068,720,D
23449,12259,447,B
23450,9626,55,A
23451,34921,121,D
23452,15135,471,F
23453,24199,268,C
23454,26837,997,B
23455,21815,520,D
23456,11495,150,F
23457,45845,236,F
23458,22688,436,F
23459,24292,40,B
23460,36722,128,F
23461,37161,361,F
23462,37309,345,B
23463,47061,238,B
23464,11172,836,D
23465,9281,350,C
23466,26368,331,A
23467,18468,198,A
23468,13009,225,A
23469,20462,770,C
23470,5137,974,F
23471,38796,884,F
23472,48306,32,B
23473,25908,416,A
23474,43135,543,B
23475,33385,299,A
23476,6256,777,C
23477,42619,491,B
23478,12425,296,C
23479,44261,449,C
23480,15776,460,B
23481,29131,805,A
23482,3738,675,B
23483,13803,762,D
23484,28984,169,F
23485,44061,303,A
23486,22048,530,A
23487,5460,67,F
23488,49191,225,D
23489,39306,670,D
23490,27250,971,D
23491,23271,351,A
23492,31800,713,B
23493,37495,535,C
23494,43507,960,B
23495,28415,143,D
23496,46495,429,A
23497,48048,994,F
23498,21256,182,A
23499,41670,528,A
23500,1314,536,B
23501,16167,495,B
23502,5264,841,A
23503,46352,692,D
23504,14472,548,A
23505,31248,563,A
23506,5947,782,A
23507,17881,907,A
23508,36197,436,B
23509,5695,380,F
23510,19608,748,A
23511,27230,281,C
23512,18307,117,D
23513,45161,692,A
23514,17999,121,B
23515,36190,121,D
23516,30401,817,A
23517,32762,517,A
23518,23982,449,C
23519,49261,151,F
23520,36443,29,F
23521,44029,692,C
23522,18339,749,B
23523,31234,114,D
23524,2916,974,D
23525,36644,177,F
23526,15647,479,D
23527,13543,431,C
23528,44637,358,B
23529,22698,759,D
23530,15296,707,B
23531,19121,922,A
23532,19030,378,A
23533,1298,206,C
23534,17066,951,B
23535,21711,430,F
23536,23114,1,B
23537,27622,380,C
23538,21254,369,A
23539,49933,888,C
23540,10018,360,D
23541,19130,779,A
23542,16243,303,A
23543,31259,533,C
23544,12779,388,D
23545,35147,159,C
23546,29965,95,A
23547,45560,456,F
23548,26992,887,B
23549,38274,774,A
23550,11890,751,C
23551,1246,468,D
23552,49194,453,C
23553,30352,237,C
23554,5771,290,A
23555,30894,56,D
23556,32352,190,D
23557,46815,271,A
23558,24345,297,B
23559,25380,257,A
23560,18949,226,B
23561,6628,464,D
23562,18239,309,A
23563,40075,319,B
23564,32064,801,D
23565,17775,517,B
23566,23890,962,D
23567,29194,981,F
23568,25308,589,F
23569,15030,156,C
23570,46646,44,C
23571,41028,363,F
23572,12189,260,C
23573,20510,536,F
23574,8309,353,F
23575,5010,899,D
23576,17688,699,C
23577,19965,28,C
23578,44458,640,B
23579,11022,401,B
23580,19650,552,F
23581,29125,812,F
23582,45294,581,D
23583,38619,185,A
23584,11212,580,A
23585,10837,999,D
